business_name,author_name,text,photo,rating,rating_category,location,irrelevant,spam,advertisement,rant,quality_score
Pukka Marmaris,Ozgur Kaya,slagethi all nero was excellent beef ribs were always tender enough cheek on the other hand has preserved its taste even though its collection is a little small if deterioration was to come the services were passed and the environment was much expected,dataset/menu/pukka_marmaris_ozgur_kaya.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Pukka Marmaris,Can Oz,as we were passing on the road it was pleasing to our eyes and we dived in it was good overall,dataset/outdoor_atmosphere/pukka_marmaris_can_oz.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Pukka Marmaris,Bekir Unsal,for people living in marmaris it is a beautiful place to visit in summer and winter i recommend you to try liver because they serve it in a way i have never tried before and because of its amazing taste,dataset/taste/pukka_marmaris_bekir_unsal.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Pukka Marmaris,Huseyin Koca,wonderful place where you can go with your family and have fun nice place with live music,dataset/indoor_atmosphere/pukka_marmaris_huseyin_koca.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Pukka Marmaris,Taner Gun,prices were slightly higher than peers,dataset/menu/pukka_marmaris_taner_gun.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Pukka Marmaris,Deniz Tekin,pukka is a restaurant by the sea where you will have the most beautiful pictures and videos where you can organize a nice organization in marmaris,dataset/indoor_atmosphere/pukka_marmaris_deniz_tekin.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Pukka Marmaris,Adem Can,great concept and very tasty food,dataset/taste/pukka_marmaris_adem_can.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Pukka Marmaris,Selcuk Uras,popular place for winter and summer food and drink menu wide enough and delicious,dataset/outdoor_atmosphere/pukka_marmaris_selcuk_uras.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Pukka Marmaris,Dogukan Mert,delicious however prices are as high as marmaris in general in,dataset/menu/pukka_marmaris_dogukan_mert.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Starbucks Bodrum,Taner Bayburtlu,the interior design is simple and pleasant with balconies and upper floors with sea views,dataset/indoor_atmosphere/starbucks_bodrum_taner_bayburtlu.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Starbucks Bodrum,Tugba Bal,i can say that my worst flat white experience would you like milk they said i drank more milk than coffee,dataset/outdoor_atmosphere/starbucks_bodrum_tugba_bal.png,1,outdoor_atmosphere,restaurant,1.0,0.0,0.0,1.0,0.5
Starbucks Bodrum,Ahmet Gelegen,a great starbucks branch located in bodrum center bazaar port it s great because the layout the environment the place and the service are very successful,dataset/outdoor_atmosphere/starbucks_bodrum_ahmet_gelegen.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Starbucks Bodrum,Sule Kivrak,the place is very narrow i can say it s the worst starbucks i ve ever seen,dataset/taste/starbucks_bodrum_sule_kivrak.png,2,taste,restaurant,0.0,0.0,0.0,1.0,0.75
Starbucks Bodrum,Alparslan Alatur,it was a pleasant snack a refreshing drink in hot weather,dataset/taste/starbucks_bodrum_alparslan_alatur.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Starbucks Bodrum,Tugrul Gul,the view is super the cleanliness is bad the location is very good,dataset/indoor_atmosphere/starbucks_bodrum_tugrul_gul.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Starbucks Bodrum,Omer Kavak,the place is so sweet but it gets too crowded in the evenings,dataset/outdoor_atmosphere/starbucks_bodrum_omer_kavak.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Starbucks Bodrum,Arif Kar,familiar coffee that i taste,dataset/menu/starbucks_bodrum_arif_kar.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Starbucks Bodrum,Beril Yilmaz,had to stop by for a take out coffee during the morning hours,dataset/indoor_atmosphere/starbucks_bodrum_beril_yilmaz.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Starbucks Bodrum,Mustafa Parlak,employees are very warm in a very pleasant location,dataset/indoor_atmosphere/starbucks_bodrum_mustafa_parlak.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Starbucks Bodrum,Yasemin Catalkaya,the employees are very good and caring best starbucks,dataset/taste/starbucks_bodrum_yasemin_catalkaya.png,4,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Churchill Bistro,Sena Sarioglu,here you can find by far the best cheese pizza you can eat in bodrum on top of that you may have reasons to come back again and again with the unusual taste and presentation of the magnolia,dataset/taste/churchill_bistro_sena_sarioglu.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Churchill Bistro,Elif Bengu,a place we found by chance during the winter season first of all we sat down to drink coffee and the environment was so spacious and calm that i was able to hold a meeting that i had to do over the web without any problems,dataset/outdoor_atmosphere/churchill_bistro_elif_bengu.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Churchill Bistro,Erkan Aka,i have never seen a pizza with such a thin pizza dough that the material did not fall apart pizza mista is a great choice for mixed lovers,dataset/menu/churchill_bistro_erkan_aka.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Churchill Bistro,Baris Demirci,it is a very nice place to watch the matches when it is closed in winter,dataset/indoor_atmosphere/churchill_bistro_baris_demirci.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Churchill Bistro,Sibel Sarihan,a pleasant place with a beach delicious food,dataset/taste/churchill_bistro_sibel_sarihan.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Churchill Bistro,Rumeysa Oncel,it is a place where you can both enter at home and spend time with pleasure and eat and drink the beach is very beautiful your sea is clean the food is also very good,dataset/menu/churchill_bistro_rumeysa_oncel.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Churchill Bistro,Bora Ozkut,it is a business that serves orange juices that are not on the breakfast menu and that i did not order as if they were on the menu and charges an extra tl,dataset/outdoor_atmosphere/churchill_bistro_bora_ozkut.png,2,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Churchill Bistro,Bojan Kuruc,we sat at the table m away from the water went for a swim and then came back to our table they have changing cabins inside very clean tried some cocktails and they were really good but prices are like in kos greece where we came from,dataset/taste/churchill_bistro_bojan_kuruc.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Churchill Bistro,David Kaeser,it is a restaurant bar with an extraordinary ambiance it has an excellent location on bodrum beach the service is top notch and leaves nothing to be desired,dataset/indoor_atmosphere/churchill_bistro_david_kaeser.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Churchill Bistro,Ali Suca,seaside pleasant place mediocre food owners concerned,dataset/outdoor_atmosphere/churchill_bistro_ali_suca.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Churchill Bistro,Michael Streich,beautifully located restaurant on the beach very nice staff and very good value for money would gladly come again,dataset/outdoor_atmosphere/churchill_bistro_michael_streich.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Leman Kultur,Merve Gun,nice place with a view not bad in terms of food but ordinary,dataset/taste/leman_kultur_merve_gun.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Leman Kultur,Meryem Kirac,a place where you pay for the view in general although the breakfast is good tl per person for two people tl is a bit high,dataset/indoor_atmosphere/leman_kultur_meryem_kirac.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Leman Kultur,Alper Ates,it has a location by the sea a layout that allows for indoor and outdoor seating their waiters are nervous and sometimes indifferent,dataset/menu/leman_kultur_alper_ates.png,3,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Leman Kultur,Yilmaz Yilmaz,it was very nice that the food was delicious the place was facing the beauty of alanya castle and especially all the staff were interested,dataset/outdoor_atmosphere/leman_kultur_yilmaz_yilmaz.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Leman Kultur,Emine Korkmaz,good salep was good the employees were smiling,dataset/indoor_atmosphere/leman_kultur_emine_korkmaz.png,4,indoor_atmosphere,restaurant,1.0,0.0,1.0,0.0,0.5
Leman Kultur,Mesut Dursun,food was tasteless the waiters were not smiling at all,dataset/taste/leman_kultur_mesut_dursun.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Leman Kultur,Mehmet Sahin,we wanted mint lemonade they put mint syrup in the lemonade when we asked they said that s what we do but if you don t like it we ll change it and they changed it,dataset/menu/leman_kultur_mehmet_sahin.png,2,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Leman Kultur,Ozer Celik,a large spacious place if you want you can relax inside and have something to drink,dataset/indoor_atmosphere/leman_kultur_ozer_celik.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Leman Kultur,Melis Demir,location is nice we love it as a family pizza was delicious,dataset/taste/leman_kultur_melis_demir.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Leman Kultur,Ufuk Canatan,stylish decent and clean place i advise,dataset/outdoor_atmosphere/leman_kultur_ufuk_canatan.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Leman Kultur,Serhat Sutcu,in a beautiful location by the sea sometimes it gets very crowded the service can be delayed,dataset/indoor_atmosphere/leman_kultur_serhat_sutcu.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Tatbak,Nisa Akdeniz,i think it came with a change in taste with the price update,dataset/menu/tatbak_nisa_akdeniz.png,2,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Tatbak,Nafican Tatlici,it s nice but it s very late i place an order it arrives an hour later i would be happy if it was a little faster,dataset/taste/tatbak_nafican_tatlici.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Tatbak,Mehmet Erbagci,a delicious doner,dataset/outdoor_atmosphere/tatbak_mehmet_erbagci.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Tatbak,Suleyman Konus,the ambiance was nice,dataset/indoor_atmosphere/tatbak_suleyman_konus.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Tatbak,Ahmet Takir,interest was good but doner was a complete disaster first of all it came cold there was no proper sauce in it there was so much onion that i could not taste the meat at all,dataset/menu/tatbak_ahmet_takir.png,2,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Tatbak,Mert Cakir,awesomeee,dataset/taste/tatbak_mert_cakir.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Tatbak,Gokay Baydemir,delicious doner i went there with my friend that was she s first she liked too,dataset/taste/tatbak_gokay_baydemir.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Tatbak,Unsal Ceylan,nice place good price good quality,dataset/menu/tatbak_unsal_ceylan.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Tatbak,Leyla Ciftci,delicious,dataset/taste/tatbak_leyla_ciftci.png,4,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Tatbak,Baran ÃÂÃÂ°sci,it was one of the best doner i ve ever eaten in my life thank you very much,dataset/outdoor_atmosphere/tatbak_baran_isci.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Tatbak,ÃÂÃÂ°sil Colak,there were problems with cleaning chefs must wear gloves,dataset/indoor_atmosphere/tatbak_isil_colak.png,1,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Guzel Koy Cafe,Mehmet Oz,the atmosphere is very nice the flavors are also very good but the prices are a bit high,dataset/taste/guzel_koy_cafe_mehmet_oz.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Guzel Koy Cafe,Mustafa Coskun,we went for breakfast in the morning the atmosphere is nice breakfast items were good and tasty,dataset/indoor_atmosphere/guzel_koy_cafe_mustafa_coskun.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Guzel Koy Cafe,Havva Temiz,the cafe was cheap enough i ate with my family,dataset/menu/guzel_koy_cafe_havva_temiz.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Guzel Koy Cafe,Ceyda Cicek,we ordered breakfast the table was full it was truly fascinating i advise,dataset/taste/guzel_koy_cafe_ceyda_cicek.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Guzel Koy Cafe,Derin Goktug,the indoor atmosphere was nice but i can t say the same for the outdoor,dataset/indoor_atmosphere/guzel_koy_cafe_derin_goktug.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Guzel Koy Cafe,Teslime Toptas,we were very satisfied from the staff to the meal,dataset/taste/guzel_koy_cafe_teslime_toptas.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Guzel Koy Cafe,Yigit Oztunc,ambiance was good,dataset/indoor_atmosphere/guzel_koy_cafe_yigit_oztunc.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Guzel Koy Cafe,Onur Aktas,clean business i liked it,dataset/taste/guzel_koy_cafe_onur_aktas.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Guzel Koy Cafe,Serkan Kocyigit,they didn t care about us when we went,dataset/indoor_atmosphere/guzel_koy_cafe_serkan_kocgiyit.png,1,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Guzel Koy Cafe,Amede Erard,the restaurant is well located and above all it is nicely decorated and clean,dataset/indoor_atmosphere/guzel_koy_cafe_amede_erard.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Guzel Koy Cafe,Cenk Gurdogan,good quality drinks and food,dataset/taste/guzel_koy_cafe_cenk_gurdogan.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Cemo Etliekmek,Ibrahim Colak,good location no parking problem the business is a little small the products are considered good i didn t like the sakaras dessert very much meat skewer and knife were not bad prices are normal,dataset/outdoor_atmosphere/cemo_etliekmek_ibrahim_colak.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Cemo Etliekmek,Ahmet Biricik,employees are kind food is delicious,dataset/indoor_atmosphere/cemo_etliekmek_ahmet_biricik.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Cemo Etliekmek,Hulya Gurbuz,the okra soup was hot and scrumptious to the broth the meat loaf and tandoori kebab were excellent we ate in the garden with pleasure in a cool weather,dataset/taste/cemo_etliekmek_hulya_gurbuz.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Cemo Etliekmek,Selahattin Ciritci,one of my favorite places in konya in terms of service hygiene and taste,dataset/outdoor_atmosphere/cemo_etliekmek_selahattin_ciritci.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Cemo Etliekmek,Metmet Akyel,it is one of the rare places where i can taste the etli ekmek i ate in my childhood,dataset/indoor_atmosphere/cemo_etliekmek_mehmet_akyel.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Cemo Etliekmek,Dogan Korkmaz,my wife and i liked the meat loaf very well as the distance between the knives is very good the downside was that there weren t enough toilets we waited in line,dataset/menu/cemo_etliekmek_dogan_korkmaz.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Cemo Etliekmek,Fatih Keresteci,i had heard that meatloaf was good but the taste was not that praiseworthy,dataset/outdoor_atmosphere/cemo_etliekmek_fatih_keresteci.png,2,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Cemo Etliekmek,Birsen Elmali,the food is delicious but the portions are very small and the prices are so high,dataset/taste/cemo_etliekmek_birsen_elmali.png,2,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Cemo Etliekmek,Gulsum Unal,waiters were better than meram branch although the taste of etliekmek is not very good you can easily bring your guests from outside the city,dataset/indoor_atmosphere/cemo_etliekmek_gulsum_unal.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Cemo Etliekmek,Nuri Yilmaz,prices are high even for the yogurt we didn t order we were charged,dataset/menu/cemo_etliekmek_nuri_yilmaz.png,1,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Cemo Etliekmek,Abdullah Goresim,service is very slow the ayran comes in advance neither foam remains nor we saw here for the first time that buttermilk is paid,dataset/taste/cemo_etliekmek_abdullah_goresim.png,1,taste,restaurant,1.0,0.0,0.0,0.0,0.75
